Player Name,Pace,Acceleration,Sprint Speed,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Shooting,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Passing,Vision,Crossing,Free Kick,Short Pass,Long Pass,Pass Curve,Defending,Interceptions,Heading,Marking,Standing Tackle,Sliding Tackle,Physicality,Jumping,Stamina,Strength,Aggression,Diving,Reflexes,Handling,Speed,Kicking,Positoning,prediction
Carlos Reinaldo Moreira Alves,0,41,44,0,50,48,60,12,33,0,13,18,16,18,19,17,0,47,13,15,29,22,12,0,19,15,10,21,19,0,68,36,63,23,65,59,56,41,66,56,1
Luciano Aued,54,54,54,70,61,56,73,73,57,59,69,52,65,63,59,67,72,71,69,66,74,74,65,62,68,57,59,62,60,74,57,77,79,60,0,0,0,0,0,0,2
Aksel Aktas,63,55,69,55,55,67,47,60,56,43,37,40,53,36,48,56,56,55,43,50,64,59,56,41,30,46,41,45,47,48,56,53,46,43,0,0,0,0,0,0,0
Andrea Belotti,79,78,79,77,79,75,76,75,75,81,85,88,81,67,80,77,57,61,42,56,68,42,64,41,31,84,55,23,32,84,83,83,84,83,0,0,0,0,0,0,0
Kieran Trippier,76,77,76,77,74,74,82,80,73,59,76,45,74,67,50,67,83,80,92,80,78,78,87,80,81,73,77,83,80,73,74,89,65,70,0,0,0,0,0,0,2
Ever Valencia,79,80,79,64,82,72,57,58,50,50,63,50,50,49,39,43,57,58,56,61,59,58,38,44,38,48,51,39,43,58,58,75,58,39,0,0,0,0,0,0,0
Cristian Bonilla,0,57,54,0,58,37,65,17,56,0,13,11,17,18,19,21,0,49,20,19,24,17,12,0,22,17,12,14,14,0,81,35,65,24,72,75,68,57,65,64,1
Ogou Edmond Akichi,72,75,69,64,71,68,65,63,62,51,58,46,59,55,42,47,62,63,56,52,65,68,53,64,69,49,67,64,63,67,72,82,59,68,0,0,0,0,0,0,2
Luis Pavez,78,80,76,61,80,69,53,65,54,50,61,47,61,49,43,35,55,54,70,30,57,49,37,61,53,48,68,62,70,66,71,71,60,72,0,0,0,0,0,0,2
Zayn Hakeem,89,90,89,54,68,61,41,48,53,51,54,53,54,47,41,52,46,45,44,38,52,43,40,25,28,44,29,15,15,59,86,67,61,35,0,0,0,0,0,0,0
Salem Mbakata,78,79,78,53,56,77,51,47,46,28,42,27,24,30,25,39,38,56,45,29,32,27,28,55,51,42,61,54,56,58,62,74,54,47,0,0,0,0,0,0,3
Carlos Eduardo de Oliveira Alves,68,63,72,74,72,51,77,77,72,76,79,77,77,74,75,75,75,77,76,75,74,75,76,54,55,74,57,50,38,71,68,68,77,60,0,0,0,0,0,0,2
Felicio Brown Forbes,70,68,71,64,58,54,63,67,60,52,58,53,60,42,41,56,56,59,63,49,56,47,47,55,55,59,50,58,58,70,68,70,74,59,0,0,0,0,0,0,2
Juan Musso,0,46,42,0,32,39,59,20,67,0,19,18,18,14,15,25,0,48,20,12,31,24,16,0,18,15,12,14,16,0,51,35,70,27,74,77,72,46,70,75,1
Dejan Lekic,45,46,45,62,55,38,72,62,54,71,76,72,71,67,70,67,58,56,44,51,72,45,66,32,20,77,36,24,27,70,45,51,86,58,0,0,0,0,0,0,0
Giampietro Perrulli,65,64,66,60,77,76,62,65,53,52,62,51,56,48,48,56,65,61,69,53,68,65,56,40,52,44,32,40,38,60,56,75,62,37,0,0,0,0,0,0,0
Ouasim Bouy,59,64,54,65,61,55,62,68,58,58,60,50,68,68,58,49,64,64,65,61,65,63,63,65,65,66,63,67,64,65,57,62,66,66,0,0,0,0,0,0,2
Marco Lund,58,65,53,46,57,66,45,48,38,38,26,23,56,60,27,30,39,35,27,59,44,38,58,59,54,55,68,57,52,60,73,57,66,46,0,0,0,0,0,0,3
Muhammed Sengezer,0,34,36,0,42,32,56,13,39,0,7,9,25,6,8,19,0,32,11,12,26,21,12,0,12,13,8,13,10,0,58,18,58,19,63,66,60,34,57,61,1
Gwion Edwards,82,84,81,69,82,72,52,65,55,60,58,59,62,63,50,58,62,57,68,57,62,63,61,38,39,52,38,35,32,48,52,59,38,57,0,0,0,0,0,0,0
Christian Chimino,79,78,80,62,63,63,69,63,52,46,54,35,60,53,34,62,56,45,63,45,60,53,58,64,64,57,62,68,65,71,66,83,65,70,0,0,0,0,0,0,2
Xuepeng Li,76,78,75,68,63,68,67,64,65,55,63,52,58,58,56,51,66,68,72,48,66,66,61,67,67,64,68,67,63,73,48,79,76,62,0,0,0,0,0,0,2
Adrian �emper,0,19,19,0,21,22,64,15,21,0,9,15,18,13,9,15,0,63,14,13,23,24,12,0,11,12,13,12,15,0,31,21,47,26,71,65,63,19,61,68,1
Salvador Jos� Milhazes Agra,91,92,91,72,90,91,70,68,78,67,65,65,70,67,68,67,63,60,68,71,61,62,72,35,39,32,31,36,35,48,65,72,32,55,0,0,0,0,0,0,0
Yordan Osorio,56,57,56,52,49,44,72,59,72,31,30,25,40,30,35,40,44,33,33,32,62,38,31,72,66,70,73,75,69,81,71,66,87,88,0,0,0,0,0,0,3
Amahl Pellegrino,74,70,77,65,73,55,48,64,58,61,62,62,59,59,61,63,50,47,51,54,57,34,55,27,20,65,27,21,17,59,67,62,62,45,0,0,0,0,0,0,0
Mattia Trianni,74,72,76,65,75,68,58,61,63,48,57,47,50,44,54,48,60,66,60,45,62,56,52,46,49,46,40,50,48,57,68,70,61,30,0,0,0,0,0,0,0
Abdul Khalili,71,69,72,72,67,74,69,74,68,66,58,66,70,68,63,54,69,70,63,76,72,68,70,65,70,51,71,63,54,70,58,77,70,63,0,0,0,0,0,0,2
Hannes Van Der Bruggen,55,57,54,67,69,67,69,71,73,62,68,54,73,68,63,58,70,72,67,65,72,71,68,66,71,60,66,64,63,67,58,78,63,66,0,0,0,0,0,0,2
Antonin Bobichon,66,65,67,65,64,69,64,65,51,59,52,52,67,67,58,63,58,49,64,69,63,45,64,30,25,55,31,25,29,54,45,53,59,45,0,0,0,0,0,0,0
Joaquin Araujo Delgado,47,55,41,63,54,41,61,63,58,69,68,70,70,66,59,70,68,69,63,58,71,70,63,45,49,53,41,46,41,64,34,60,76,45,0,0,0,0,0,0,0
Wyatt Omsberg,56,54,57,35,40,41,55,37,44,24,24,20,32,19,23,40,40,27,28,24,53,49,30,61,57,66,60,64,57,68,73,64,68,70,0,0,0,0,0,0,3
Tyrone Mears,65,66,65,65,66,68,64,64,66,50,60,41,63,55,53,46,65,59,69,68,65,65,70,64,64,55,67,65,65,68,57,64,70,70,0,0,0,0,0,0,2
Celso Ort�z,68,68,68,73,73,73,74,75,77,57,69,48,70,64,55,40,66,69,53,43,77,60,63,74,82,44,75,80,70,79,71,90,77,72,0,0,0,0,0,0,2
Robert Klaasen,60,67,54,62,64,66,61,64,64,59,58,56,66,64,61,44,70,72,70,67,68,69,75,57,59,35,56,62,58,63,68,71,60,60,0,0,0,0,0,0,2
Ashley Nadesan,49,47,51,44,52,64,48,43,43,53,49,59,46,50,42,57,36,42,31,29,41,25,32,18,13,59,11,18,11,48,71,53,52,28,0,0,0,0,0,0,0
Raffaele Cretaro,52,54,51,61,67,85,55,60,56,58,56,60,55,55,56,60,53,52,51,49,57,51,50,36,23,56,47,29,29,42,82,29,39,55,0,0,0,0,0,0,0
David Batanero Puigb�,50,51,50,63,61,59,54,67,61,57,57,50,71,64,50,41,73,66,72,60,78,75,72,55,61,49,59,49,51,62,62,63,72,35,0,0,0,0,0,0,2
Wiktor Biedrzycki,56,55,56,51,57,53,51,52,48,36,35,31,50,31,32,43,50,44,41,38,59,55,35,55,53,60,56,53,54,61,55,60,65,55,0,0,0,0,0,0,3
J�nior Moreno,65,64,65,61,54,73,60,61,70,55,39,51,66,59,48,61,65,54,65,65,68,69,73,61,66,62,58,63,57,69,64,63,72,72,0,0,0,0,0,0,2
Kurtis Guthrie,70,74,67,61,63,62,52,61,54,61,60,64,64,54,49,63,54,52,47,27,62,56,45,41,36,62,29,48,42,60,70,61,68,37,0,0,0,0,0,0,0
Naby Ke�ta,69,79,60,88,90,91,82,89,79,74,75,75,77,74,71,58,79,82,62,70,89,79,64,65,76,42,69,62,61,69,53,83,58,79,0,0,0,0,0,0,2
Samuel Sahin-Radlinger,0,42,37,0,36,42,64,23,51,0,13,15,20,12,8,16,0,45,12,16,24,25,19,0,12,12,13,13,20,0,55,29,59,16,70,71,62,42,59,68,1
Diego Valeri,61,62,60,78,72,73,80,81,83,82,84,80,85,84,74,79,79,82,78,79,78,76,80,40,36,70,35,40,30,66,68,80,63,53,0,0,0,0,0,0,0
Rasmus Thelander,62,59,64,47,50,45,63,54,58,34,39,28,55,24,30,33,50,44,40,30,61,59,25,73,68,73,75,74,72,77,68,66,86,71,0,0,0,0,0,0,3
Ablie Jallow,82,82,82,69,90,90,59,65,58,47,53,42,64,40,45,50,58,60,50,64,62,55,57,24,18,38,28,19,20,41,53,56,30,49,0,0,0,0,0,0,0
Marco Torsiglieri,34,33,34,47,38,33,64,51,63,44,40,39,58,35,47,61,59,54,59,55,60,64,61,72,70,74,75,70,71,79,43,59,94,76,0,0,0,0,0,0,3
Nicol�s Mazzola,58,61,56,63,64,45,63,69,51,68,72,71,72,58,65,62,43,53,31,31,48,39,41,32,27,63,39,23,21,77,68,69,89,61,0,0,0,0,0,0,0
Joseph Molangoane,77,78,76,68,66,83,48,66,68,60,63,66,68,41,39,59,69,68,74,63,72,67,51,49,31,51,54,61,31,40,50,49,40,26,0,0,0,0,0,0,0
Bror Blume,74,76,72,69,78,82,66,67,59,56,63,57,62,52,44,47,59,64,54,44,64,56,42,45,38,40,47,50,45,63,59,70,62,57,0,0,0,0,0,0,0
Aleksandar Katai,64,67,62,78,67,73,72,77,80,76,77,77,77,75,69,72,73,75,71,71,72,70,81,43,35,61,47,42,36,67,66,71,68,59,0,0,0,0,0,0,0
Laurent Walthert,0,45,42,0,46,42,47,12,51,0,19,9,19,7,8,18,0,45,8,34,64,40,6,0,28,18,9,21,21,0,62,37,59,41,64,59,57,45,59,62,1
Wes Foderingham,0,46,40,0,60,44,71,28,52,0,12,13,23,15,13,14,0,66,21,14,37,32,14,0,19,20,12,20,11,0,58,34,72,30,73,76,69,46,72,68,1
Emanuel Ins�a,73,71,75,68,67,65,69,69,65,58,63,55,72,63,30,41,62,60,62,42,68,65,33,70,68,67,69,71,72,74,76,82,67,82,0,0,0,0,0,0,2
Bambo Diaby,77,73,81,62,56,58,62,64,65,25,59,22,30,15,27,37,55,48,67,28,62,51,20,61,57,58,64,63,58,74,74,67,80,70,0,0,0,0,0,0,3
Francesco Migliore,70,71,70,65,74,84,64,63,66,36,33,26,55,33,44,48,60,56,64,57,63,56,58,62,62,60,61,63,64,76,86,85,75,66,0,0,0,0,0,0,2
Juan Angulo,71,69,73,67,67,60,64,70,65,57,64,56,64,59,35,54,65,53,65,65,71,71,60,68,55,65,74,70,68,73,61,80,73,68,0,0,0,0,0,0,2
Dan McNamara,68,67,68,50,57,68,49,46,39,29,44,22,41,25,26,41,42,40,50,30,45,30,36,55,53,51,55,56,55,62,60,67,62,55,0,0,0,0,0,0,3
Rom�rio Pereira Sipi�o,70,75,65,74,90,84,62,73,69,66,66,66,64,67,68,68,65,68,59,61,70,58,65,41,41,33,51,37,33,47,78,70,35,38,0,0,0,0,0,0,0
Rodrigo Nascimento Fran�a,56,56,56,51,48,47,70,57,54,25,28,24,33,15,24,31,46,28,21,27,68,67,22,70,65,76,73,71,66,71,69,60,75,73,0,0,0,0,0,0,3
Jean-K�vin Augustin,86,85,87,78,79,78,66,79,61,76,81,82,78,63,69,67,62,65,66,38,68,48,52,30,22,58,36,24,17,62,67,66,66,47,0,0,0,0,0,0,0
Quanbo Guo,0,36,48,0,39,57,57,33,52,0,15,20,31,20,16,20,0,55,22,38,38,45,35,0,25,24,23,22,21,0,65,42,60,36,53,62,57,36,56,59,1
Josef Hu�bauer,64,66,63,70,69,67,70,74,68,66,56,58,79,76,57,69,74,76,75,71,74,73,72,57,65,49,47,64,62,62,59,77,58,55,0,0,0,0,0,0,2
Muteb Al Mutairi,53,52,54,35,43,69,51,41,37,24,22,18,37,22,29,33,35,34,36,21,42,28,26,49,48,46,45,54,54,64,72,65,68,49,0,0,0,0,0,0,3
Jhon Freddy Pajoy,83,79,86,71,83,76,55,69,60,62,66,57,69,68,51,62,64,62,65,69,62,64,70,29,33,45,24,27,22,57,69,68,62,28,0,0,0,0,0,0,0
Hugo Vetlesen,67,64,69,66,76,83,61,64,63,50,58,46,57,47,53,54,61,63,59,44,64,63,60,58,64,49,56,59,57,61,80,74,55,54,0,0,0,0,0,0,2
Marco Ilaimaharitra,64,66,63,65,66,71,68,67,66,50,46,37,68,63,46,49,64,65,58,50,69,67,53,67,72,58,63,71,68,75,68,82,71,76,0,0,0,0,0,0,2
Harry Burgoyne,0,32,37,0,40,38,55,20,45,0,8,15,19,14,20,20,0,43,20,18,27,26,19,0,11,20,18,19,20,0,50,20,44,17,65,64,62,32,61,61,1
Domagoj Antoli?,59,57,60,69,65,67,68,71,70,67,67,63,74,70,66,72,72,73,70,72,73,71,67,55,47,63,52,62,54,63,48,62,60,73,0,0,0,0,0,0,2
Min Jae Kim,71,71,71,46,67,65,68,47,64,31,37,23,44,37,24,30,48,56,25,23,59,59,21,70,73,74,64,73,71,78,68,68,84,78,0,0,0,0,0,0,3
Samir Memi�evic,59,51,65,53,35,64,62,50,60,32,30,26,54,26,20,41,50,34,40,28,66,64,30,70,76,73,70,66,62,77,87,75,77,77,0,0,0,0,0,0,3
Will Keane,67,67,67,68,73,63,55,70,66,66,64,65,73,61,62,67,56,56,42,47,68,51,48,36,39,62,37,28,20,62,65,63,64,55,0,0,0,0,0,0,0
Bibras Natcho,62,57,66,77,76,79,78,81,84,72,68,70,73,74,65,84,79,80,76,76,80,81,75,69,72,57,70,72,64,68,54,66,70,71,0,0,0,0,0,0,2
Maximilian Krau�,75,77,74,66,87,85,46,64,44,52,49,59,48,41,44,53,50,48,60,35,56,33,39,28,23,33,37,22,24,50,75,68,43,37,0,0,0,0,0,0,0
Brian Figueroa,68,72,65,64,63,59,57,62,58,59,63,65,58,52,40,55,60,55,66,34,66,61,46,26,15,63,32,16,21,56,62,54,67,31,0,0,0,0,0,0,0
Darren Fletcher,44,44,44,67,53,61,74,74,79,65,57,59,76,69,62,62,73,70,73,56,78,73,70,73,72,78,74,73,71,70,67,64,72,75,0,0,0,0,0,0,2
Andr� Filipe Tavares Gomes,65,68,62,77,67,64,77,78,78,69,74,65,80,71,63,55,77,81,61,67,82,81,82,73,74,69,75,75,64,81,58,76,86,81,0,0,0,0,0,0,2
Michael Klass,68,70,66,59,68,80,53,59,51,49,50,45,59,47,43,52,54,57,48,41,58,57,42,43,42,48,40,45,42,58,71,71,52,52,0,0,0,0,0,0,0
Jo�o Pedro Almeida Machado,68,66,70,67,74,69,61,68,64,64,59,58,77,68,55,55,61,61,54,40,68,67,50,64,65,62,63,65,62,71,73,73,68,73,0,0,0,0,0,0,2
Denis Petric,0,47,46,0,34,41,69,21,53,0,12,12,25,14,16,22,0,25,11,12,18,13,10,0,13,11,11,13,12,0,57,30,57,19,71,73,62,47,59,71,1
Hiroyuki Taniguchi,54,55,54,64,68,61,56,69,60,61,58,62,64,55,65,54,63,65,54,60,67,64,55,63,61,64,63,65,63,67,74,57,70,70,0,0,0,0,0,0,2
Atakan Akkaynak,62,63,62,63,71,69,60,63,62,51,48,47,58,54,48,45,62,64,52,52,69,66,51,56,59,44,64,53,45,65,65,69,67,54,0,0,0,0,0,0,2
Ashtone Morgan,81,79,83,61,77,69,57,58,56,39,56,34,42,40,37,44,56,54,59,33,58,53,60,60,59,52,59,63,63,65,67,71,60,69,0,0,0,0,0,0,3
Alexandre Oukidja,0,48,45,0,54,58,67,12,56,0,11,14,26,19,15,24,0,13,13,18,24,27,11,0,18,16,12,19,12,0,56,44,44,24,72,76,67,48,62,70,1
Antonio Jes�s Regal Angulo,84,89,80,70,91,82,62,68,62,51,63,44,70,47,36,49,62,54,70,59,67,49,63,63,66,54,62,63,69,72,76,91,62,72,0,0,0,0,0,0,2
Hantian Xiang,83,83,83,56,74,87,51,53,39,36,46,39,32,33,34,33,46,31,52,34,52,55,26,47,48,43,43,50,48,64,76,64,69,48,0,0,0,0,0,0,3
Regan Slater,65,66,65,52,57,58,49,56,43,52,36,48,63,58,39,47,51,45,39,36,61,58,44,49,44,51,44,56,52,62,53,74,53,72,0,0,0,0,0,0,3
Mateo Bara?,60,66,55,54,36,37,67,61,64,46,36,32,68,58,46,42,53,37,51,40,60,64,52,68,67,71,66,68,70,77,48,67,90,65,0,0,0,0,0,0,3
Alessandro Rosina,75,77,74,77,89,91,77,77,73,70,70,68,74,70,72,68,74,75,69,78,75,73,81,23,14,50,17,27,22,47,32,77,34,48,0,0,0,0,0,0,0
Carlos Henrique Venancio Casimiro,63,59,66,73,62,66,85,79,85,70,70,59,87,80,53,66,76,78,52,74,86,83,59,88,88,76,89,91,88,89,89,87,90,87,0,0,0,0,0,0,2
Jonas Acquistapace,61,55,65,37,56,61,60,47,44,31,26,27,42,27,43,32,48,28,58,22,59,50,28,61,59,62,62,62,61,75,70,67,81,70,0,0,0,0,0,0,3
Willem Tomlinson,64,66,62,53,58,73,53,53,43,45,53,35,54,60,34,42,52,54,43,37,60,53,38,48,42,45,57,43,47,50,63,67,42,45,0,0,0,0,0,0,3
Ahmed Kashi,56,63,51,58,73,71,70,65,53,37,42,22,44,59,33,52,60,59,48,63,68,61,54,67,71,42,68,71,68,77,82,88,71,77,0,0,0,0,0,0,2
Jake Reeves,74,75,73,70,79,83,60,70,66,52,44,48,58,57,47,49,63,64,57,56,68,65,45,53,54,47,54,54,53,72,86,91,63,65,0,0,0,0,0,0,2
Tom Lees,62,61,63,62,61,68,66,63,70,36,38,36,38,35,20,42,59,56,63,20,66,62,33,72,69,73,74,73,72,74,83,65,80,68,0,0,0,0,0,0,3
Rafael Alc�ntara,71,72,71,85,80,80,79,85,80,77,78,73,80,83,77,67,80,82,72,61,87,76,75,70,71,55,68,75,66,63,74,68,67,44,0,0,0,0,0,0,2
Tom� Chor�,50,45,54,46,50,24,64,44,45,57,63,57,61,57,42,50,37,48,23,27,49,21,27,26,18,80,21,18,24,76,61,59,95,53,0,0,0,0,0,0,0
Ram�n ten Hove,0,30,21,0,27,27,48,17,47,0,5,10,17,10,10,10,0,22,14,11,22,29,12,0,10,13,15,11,12,0,37,20,58,19,60,64,65,30,48,64,1
Ricky Holmes,78,77,78,70,77,83,63,67,53,62,62,62,60,67,56,63,64,68,66,72,63,53,71,28,31,46,28,23,19,64,69,79,63,45,0,0,0,0,0,0,0
Naoki Maeda,70,71,69,53,56,76,58,52,47,59,53,60,61,55,49,64,53,64,33,44,63,48,49,17,11,52,12,16,14,52,75,58,57,25,0,0,0,0,0,0,0
Richard Stearman,48,50,47,51,57,50,66,57,50,39,42,33,50,43,30,48,49,36,45,33,63,53,32,68,67,68,70,68,67,74,74,66,77,75,0,0,0,0,0,0,3
Keziah Veendorp,69,67,71,58,65,53,53,62,54,49,23,39,69,56,50,62,50,26,34,57,66,65,40,63,58,66,62,65,64,69,83,61,75,61,0,0,0,0,0,0,3
Valentino Vujinovic,71,73,70,55,74,70,51,54,42,58,55,60,61,53,49,54,38,36,32,32,47,29,38,19,18,52,13,16,15,51,60,55,56,33,0,0,0,0,0,0,0
Luis Eduardo Delgado Pacheco,65,64,66,61,71,62,67,67,59,55,57,49,73,52,31,63,64,58,62,60,69,66,61,70,74,53,67,76,70,78,77,74,79,81,0,0,0,0,0,0,2
Liam O'Neil,66,68,64,57,64,67,59,59,55,38,46,37,44,32,36,40,53,52,52,33,59,54,38,55,62,52,49,57,58,68,69,77,66,63,0,0,0,0,0,0,3
Matteo Darmian,74,74,74,76,78,77,77,76,77,59,65,55,70,56,60,45,69,63,70,35,77,66,70,78,77,68,77,80,79,70,68,76,64,75,0,0,0,0,0,0,2
Alan Lithgow,57,59,56,45,56,58,58,45,69,37,42,39,35,36,29,34,46,52,21,21,59,53,31,65,69,68,63,64,61,69,72,56,76,66,0,0,0,0,0,0,3
Antonio Nieves Mart�n,68,69,67,58,57,63,53,58,48,47,54,51,48,41,38,40,55,55,56,39,59,58,35,43,45,49,52,32,38,67,64,69,68,63,0,0,0,0,0,0,3
Luca Plogmann,0,38,41,0,46,46,61,24,43,0,10,10,26,13,14,21,0,29,12,15,26,23,12,0,10,13,18,10,13,0,67,24,64,29,60,66,57,38,55,54,1
Ocimar Almeida J�nior,68,66,69,70,59,77,67,74,72,65,54,65,74,73,31,48,65,66,51,37,77,68,42,72,76,56,68,77,72,77,72,82,74,78,0,0,0,0,0,0,2
Lachlan Jackson,60,57,62,39,42,39,47,39,53,25,21,21,35,25,21,36,32,28,22,23,41,33,26,59,52,59,61,62,60,75,83,66,87,54,0,0,0,0,0,0,3
Michal Janota,71,70,71,65,82,79,68,60,69,62,54,61,65,65,62,56,61,53,56,64,64,64,70,40,32,59,42,36,40,68,55,70,70,66,0,0,0,0,0,0,0
Gabriele Rolando,82,79,85,68,70,73,61,67,57,47,58,36,57,57,50,53,63,61,69,56,64,58,61,58,56,50,54,64,60,64,60,65,65,59,0,0,0,0,0,0,2
Wesley Jobello,66,65,66,65,64,62,58,61,51,63,52,63,68,60,64,64,54,55,55,42,59,43,54,26,29,62,22,17,19,54,57,60,57,39,0,0,0,0,0,0,0
Nathan Dyer,81,84,79,77,85,92,66,74,67,68,69,65,73,71,52,70,64,62,64,42,70,63,58,41,35,32,43,45,48,57,71,64,47,69,0,0,0,0,0,0,0
Matthias K�bbing,0,28,38,0,29,22,49,17,37,0,5,8,21,10,8,15,0,44,10,9,28,27,11,0,12,11,11,14,15,0,58,25,60,34,62,57,58,28,53,52,1
Filip Nov�k,79,80,78,70,79,67,66,70,73,62,70,63,64,61,54,42,69,64,73,61,71,67,64,70,69,70,70,72,69,75,70,86,71,71,0,0,0,0,0,0,2
Alexis Blin,56,59,54,65,61,67,73,66,68,55,62,52,60,55,48,52,66,68,62,46,71,64,65,72,72,58,74,74,73,73,66,79,71,72,0,0,0,0,0,0,2
Gorka Elustondo Urkola,56,49,61,69,69,62,68,70,63,65,60,59,75,74,43,67,71,67,60,80,76,73,82,71,72,63,68,74,76,79,84,74,77,88,0,0,0,0,0,0,2
Sascha Horvath,73,77,70,73,90,95,58,72,59,61,57,64,59,60,54,53,61,59,63,51,62,63,61,50,52,41,49,52,50,49,82,67,32,60,0,0,0,0,0,0,2
Konstantinos Stafylidis,78,76,79,73,73,75,74,75,66,64,41,48,89,85,68,46,68,41,77,81,73,74,76,72,64,51,75,78,80,74,70,70,72,85,0,0,0,0,0,0,2
Brian Maher,0,41,44,0,47,52,41,26,36,0,10,10,29,12,12,16,0,45,13,11,38,35,14,0,15,7,10,17,15,0,58,37,40,31,55,56,56,41,54,54,1
Rafael Eduardo Costa,58,61,55,70,62,58,73,72,63,66,66,56,76,75,66,70,71,70,66,70,74,70,68,45,34,46,46,49,52,64,56,69,68,49,0,0,0,0,0,0,2
Carlos Mendes Gomes,66,65,67,57,68,74,43,53,39,44,42,46,52,36,36,42,42,41,35,36,48,40,42,31,26,38,38,27,26,44,49,46,46,35,0,0,0,0,0,0,0
Malkom Mo�nza,84,86,82,56,74,64,54,58,63,37,40,24,58,45,49,28,53,48,64,28,52,55,62,53,48,48,55,54,63,69,64,72,66,74,0,0,0,0,0,0,3
Francesco Ruberto,0,44,42,0,39,56,55,21,54,0,18,18,22,13,14,22,0,11,14,12,23,18,12,0,22,19,5,13,13,0,50,21,55,19,68,65,65,44,64,60,1
Luis Pedro Figueroa,75,75,75,69,75,59,59,73,62,61,68,54,67,68,54,67,69,67,70,59,71,67,72,56,67,64,50,52,56,71,64,69,74,70,0,0,0,0,0,0,2
Zoumana Bakayogo,68,69,68,62,71,62,55,61,59,40,62,36,42,43,34,35,56,56,64,41,57,56,40,58,59,44,60,59,57,65,71,59,69,59,0,0,0,0,0,0,3
Guessouma Fofana,63,61,65,68,62,57,67,70,69,61,59,58,67,64,55,52,67,69,64,42,74,69,45,67,69,50,68,70,67,74,66,71,80,65,0,0,0,0,0,0,2
Abdullah Haif Al Shammari,60,56,63,53,62,58,62,54,51,38,36,33,48,41,34,33,49,40,52,38,57,43,40,64,63,61,60,68,65,67,67,65,70,61,0,0,0,0,0,0,3
Benedikt H�wedes,53,53,53,64,60,61,82,66,85,48,52,49,63,31,38,57,63,57,58,52,73,65,38,83,81,84,83,84,81,75,79,61,79,79,0,0,0,0,0,0,2
Dar�o Melo,0,49,48,0,40,32,68,25,58,0,7,12,23,19,20,19,0,56,21,17,50,34,16,0,24,7,16,24,7,0,53,27,49,36,66,72,69,49,60,65,1
Alessandro Martinelli,66,65,66,67,66,81,65,67,63,46,54,36,53,58,49,50,62,63,51,60,68,64,60,63,66,55,65,62,58,71,72,77,68,70,0,0,0,0,0,0,2
Joan Jord�n,67,65,68,75,65,65,67,79,62,75,72,77,74,78,59,62,74,76,65,67,79,77,71,66,69,47,65,76,54,66,50,75,66,61,0,0,0,0,0,0,2
Nathan Rodes,60,61,59,49,54,68,57,52,46,34,39,26,53,32,28,45,49,37,41,37,62,56,34,54,48,54,56,56,58,54,63,54,49,63,0,0,0,0,0,0,3
Santiago Montoya,79,78,80,73,81,78,69,71,71,66,68,66,68,64,61,65,69,72,67,61,71,67,63,39,42,46,48,29,27,49,57,62,38,56,0,0,0,0,0,0,0
Mathieu Baudry,57,65,50,59,64,45,61,55,68,32,28,28,43,29,27,40,49,44,33,36,61,57,31,67,66,72,66,66,67,68,69,70,70,60,0,0,0,0,0,0,3
Ilias Chair,72,76,68,64,78,80,48,64,49,50,52,53,54,42,39,39,53,55,43,43,59,51,53,31,22,40,34,34,22,40,45,44,41,33,0,0,0,0,0,0,0
George Evans,65,64,65,63,66,60,67,67,62,65,67,65,69,67,56,48,64,59,61,55,68,71,64,65,68,63,64,65,62,67,64,69,68,64,0,0,0,0,0,0,2
Manuel Locatelli,64,63,65,74,67,54,68,79,66,63,54,54,76,72,64,60,73,75,66,60,78,72,64,74,75,68,76,74,70,70,59,75,69,68,0,0,0,0,0,0,2
Dexter Walters,69,69,69,55,55,60,51,56,45,38,43,34,45,35,41,45,47,51,49,33,47,43,41,28,24,33,22,33,33,41,43,46,43,30,0,0,0,0,0,0,0
S�amus Coleman,76,77,75,78,73,74,80,78,81,65,75,61,75,66,64,55,73,70,82,53,78,70,42,80,80,69,78,84,82,73,71,77,69,78,0,0,0,0,0,0,2
Blerim D�emaili,64,63,65,76,68,68,79,78,79,76,77,70,86,80,75,68,76,77,75,70,78,74,79,72,69,66,78,70,69,73,59,77,70,78,0,0,0,0,0,0,2
Jos� �ngel Esmoris Tasende,85,86,84,74,74,82,67,75,64,63,71,55,80,66,62,55,75,74,80,74,72,72,82,65,66,43,63,71,70,74,65,84,68,77,0,0,0,0,0,0,2
Myron Boadu,78,79,78,70,78,65,61,70,50,64,57,66,68,57,54,65,47,48,37,39,56,45,43,28,23,59,29,22,18,57,91,59,64,28,0,0,0,0,0,0,0
Chang Geun Lee,0,45,46,0,61,55,64,21,60,0,13,19,16,19,15,24,0,43,14,15,30,24,12,0,22,16,15,18,14,0,53,22,60,24,66,68,64,45,64,64,1
Kristal Abazaj,81,78,83,65,76,66,58,61,61,66,63,68,66,65,58,61,56,58,63,51,56,46,56,29,36,35,31,21,24,58,77,62,63,35,0,0,0,0,0,0,0
Ahmed Musa,93,95,92,76,87,86,80,73,71,74,78,75,77,71,71,69,62,66,67,48,63,52,60,30,24,64,28,28,24,56,74,88,48,33,0,0,0,0,0,0,0
Fabio Strauss,39,46,33,33,32,32,64,39,54,28,28,26,37,20,31,42,40,33,30,30,52,41,23,65,63,65,63,70,64,76,69,56,91,64,0,0,0,0,0,0,3
